model,model_id,pooling_strategy,language,category,category_text,emotion,condition,condition_emotion,emotion_strategy,emotion_terms,condition_emotion_terms,neutral_strategy,neutral_terms,candidate,candidate_category,candidate_source,rank,cosine_similarity,projection_on_emotion_direction,same_category,candidate_identical_to_category,candidate_contains_emotion,average_similarity_top_k,average_projection_top_k,category_retention_at_k,direction_norm,query_norm
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,identity,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,objection,vocabulary,objection,3,0.6195494532585144,0.057250916957855225,False,False,False,0.6321749150753021,0.0659909339621663,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,identity,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,objectivity,vocabulary,objectivity,4,0.6126412153244019,0.043259672820568085,False,False,False,0.6321749150753021,0.0659909339621663,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,identity,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,objectification,vocabulary,objectification,5,0.5979549288749695,0.19388486444950104,False,False,False,0.6321749150753021,0.0659909339621663,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,identity,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,thing,vocabulary,thing,6,0.595016598701477,0.13278955221176147,False,False,False,0.6321749150753021,0.0659909339621663,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,identity,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,objecting,vocabulary,objecting,7,0.5918096303939819,0.20207259058952332,False,False,False,0.6321749150753021,0.0659909339621663,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,identity,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,person,vocabulary,person,8,0.5889228582382202,0.027903584763407707,False,False,False,0.6321749150753021,0.0659909339621663,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,identity,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,arrow,vocabulary,arrow,9,0.5819923877716064,-0.03779098391532898,False,False,False,0.6321749150753021,0.0659909339621663,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,identity,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,item,vocabulary,item,10,0.5768903493881226,0.014488179236650467,False,False,False,0.6321749150753021,0.0659909339621663,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,random,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,objects,vocabulary,objects,1,0.6090821027755737,0.017819950357079506,False,False,False,0.43687936663627625,0.04701568824239075,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,random,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,obj,vocabulary,obj,2,0.47999924421310425,0.008231012150645256,False,False,False,0.43687936663627625,0.04701568824239075,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,random,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,objection,vocabulary,objection,3,0.43680649995803833,0.057250916957855225,False,False,False,0.43687936663627625,0.04701568824239075,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,random,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,objectivity,vocabulary,objectivity,4,0.4276127517223358,0.043259672820568085,False,False,False,0.43687936663627625,0.04701568824239075,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,random,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,objectification,vocabulary,objectification,5,0.4193163812160492,0.19388486444950104,False,False,False,0.43687936663627625,0.04701568824239075,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,random,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,objecting,vocabulary,objecting,6,0.40647125244140625,0.20207259058952332,False,False,False,0.43687936663627625,0.04701568824239075,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,random,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,obstacle,vocabulary,obstacle,7,0.4053592085838318,-0.006076912861317396,False,False,False,0.43687936663627625,0.04701568824239075,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,random,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,arrow,vocabulary,arrow,8,0.3969993591308594,-0.03779098391532898,False,False,False,0.43687936663627625,0.04701568824239075,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,random,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,oeuvre,vocabulary,oeuvre,9,0.3938720226287842,0.01005643978714943,False,False,False,0.43687936663627625,0.04701568824239075,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,random,anger,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling angry; feeling enraged; feeling irritated,neutral_centroid,neutral; ordinary; plain; average,objective,vocabulary,objective,10,0.39327484369277954,-0.01855066791176796,False,False,False,0.43687936663627625,0.04701568824239075,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,shuffled_emotion,fear,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,feeling,vocabulary,feeling,1,0.49316972494125366,0.5777683258056641,False,False,False,0.4449475944042206,0.33494856003671886,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,shuffled_emotion,fear,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,objects,vocabulary,objects,2,0.47947919368743896,0.017819950357079506,False,False,False,0.4449475944042206,0.33494856003671886,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,shuffled_emotion,fear,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,terrified,vocabulary,terrified,3,0.45219630002975464,0.32215234637260437,False,False,False,0.4449475944042206,0.33494856003671886,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,shuffled_emotion,fear,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,feelings,vocabulary,feelings,4,0.44928163290023804,0.5145635008811951,False,False,False,0.4449475944042206,0.33494856003671886,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,shuffled_emotion,fear,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,fear,vocabulary,fear,5,0.4392765462398529,0.3362204432487488,False,False,False,0.4449475944042206,0.33494856003671886,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,shuffled_emotion,fear,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,scared,vocabulary,scared,6,0.4366135001182556,0.38028404116630554,False,False,False,0.4449475944042206,0.33494856003671886,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,shuffled_emotion,fear,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,objectification,vocabulary,objectification,7,0.4357267916202545,0.19388486444950104,False,False,False,0.4449475944042206,0.33494856003671886,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,shuffled_emotion,fear,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,fearing,vocabulary,fearing,8,0.4261751174926758,0.31193870306015015,False,False,False,0.4449475944042206,0.33494856003671886,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,shuffled_emotion,fear,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,phobia,vocabulary,phobia,9,0.42122775316238403,0.23215323686599731,False,False,False,0.4449475944042206,0.33494856003671886,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,anger,shuffled_emotion,fear,centroid_phrases,feeling angry; feeling enraged; feeling irritated,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,feel,vocabulary,feel,10,0.41632938385009766,0.4627001881599426,False,False,False,0.4449475944042206,0.33494856003671886,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,emotion,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,feeling,vocabulary,feeling,1,0.49316972494125366,0.6200754642486572,False,False,False,0.4449475944042206,0.4408313576132059,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,emotion,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,objects,vocabulary,objects,2,0.47947919368743896,0.03386593237519264,False,False,False,0.4449475944042206,0.4408313576132059,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,emotion,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,terrified,vocabulary,terrified,3,0.45219630002975464,0.4983502924442291,False,False,False,0.4449475944042206,0.4408313576132059,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,emotion,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,feelings,vocabulary,feelings,4,0.44928163290023804,0.5385520458221436,False,False,False,0.4449475944042206,0.4408313576132059,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,emotion,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,fear,vocabulary,fear,5,0.4392765462398529,0.5365865230560303,False,False,False,0.4449475944042206,0.4408313576132059,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,emotion,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,scared,vocabulary,scared,6,0.4366135001182556,0.5350242853164673,False,False,False,0.4449475944042206,0.4408313576132059,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,emotion,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,objectification,vocabulary,objectification,7,0.4357267916202545,0.2189430296421051,False,False,False,0.4449475944042206,0.4408313576132059,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,emotion,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,fearing,vocabulary,fearing,8,0.4261751174926758,0.464843213558197,False,False,False,0.4449475944042206,0.4408313576132059,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,emotion,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,phobia,vocabulary,phobia,9,0.42122775316238403,0.4372628331184387,False,False,False,0.4449475944042206,0.4408313576132059,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,emotion,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,feel,vocabulary,feel,10,0.41632938385009766,0.5248099565505981,False,False,False,0.4449475944042206,0.4408313576132059,0.0,1.1305880546569824,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,identity,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,objects,vocabulary,objects,1,0.8648344278335571,0.03386593237519264,False,False,False,0.6321749150753021,0.0724647156894207,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,identity,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,obj,vocabulary,obj,2,0.6921373009681702,0.022567490115761757,False,False,False,0.6321749150753021,0.0724647156894207,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,identity,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,objection,vocabulary,objection,3,0.6195494532585144,0.05325612425804138,False,False,False,0.6321749150753021,0.0724647156894207,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,identity,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,objectivity,vocabulary,objectivity,4,0.6126412153244019,0.03768962621688843,False,False,False,0.6321749150753021,0.0724647156894207,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,identity,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,objectification,vocabulary,objectification,5,0.5979549288749695,0.2189430296421051,False,False,False,0.6321749150753021,0.0724647156894207,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,identity,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,thing,vocabulary,thing,6,0.595016598701477,0.17182180285453796,False,False,False,0.6321749150753021,0.0724647156894207,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,identity,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,objecting,vocabulary,objecting,7,0.5918096303939819,0.19139760732650757,False,False,False,0.6321749150753021,0.0724647156894207,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,identity,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,person,vocabulary,person,8,0.5889228582382202,0.04995071887969971,False,False,False,0.6321749150753021,0.0724647156894207,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,identity,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,arrow,vocabulary,arrow,9,0.5819923877716064,-0.06458574533462524,False,False,False,0.6321749150753021,0.0724647156894207,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,identity,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,item,vocabulary,item,10,0.5768903493881226,0.009740570560097694,False,False,False,0.6321749150753021,0.0724647156894207,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,random,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,objects,vocabulary,objects,1,0.6086552143096924,0.03386593237519264,False,False,False,0.4621709257364273,0.03133661132305861,0.0,1.0,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,random,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,obj,vocabulary,obj,2,0.5140063762664795,0.022567490115761757,False,False,False,0.4621709257364273,0.03133661132305861,0.0,1.0,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,random,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,objection,vocabulary,objection,3,0.45777809619903564,0.05325612425804138,False,False,False,0.4621709257364273,0.03133661132305861,0.0,1.0,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,random,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,arrow,vocabulary,arrow,4,0.4397744834423065,-0.06458574533462524,False,False,False,0.4621709257364273,0.03133661132305861,0.0,1.0,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,random,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,thing,vocabulary,thing,5,0.4341917335987091,0.17182180285453796,False,False,False,0.4621709257364273,0.03133661132305861,0.0,1.0,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,random,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,noun,vocabulary,noun,6,0.4340231716632843,-0.0726647898554802,False,False,False,0.4621709257364273,0.03133661132305861,0.0,1.0,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,random,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,apparatus,vocabulary,apparatus,7,0.43387341499328613,-0.04610390216112137,False,False,False,0.4621709257364273,0.03133661132305861,0.0,1.0,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,random,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,person,vocabulary,person,8,0.4338054656982422,0.04995071887969971,False,False,False,0.4621709257364273,0.03133661132305861,0.0,1.0,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,random,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,organism,vocabulary,organism,9,0.43345963954925537,0.08575338125228882,False,False,False,0.4621709257364273,0.03133661132305861,0.0,1.0,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,random,fear,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling afraid; feeling anxious; feeling terrified,neutral_centroid,neutral; ordinary; plain; average,morpheus,vocabulary,morpheus,10,0.43214166164398193,0.07950510084629059,False,False,False,0.4621709257364273,0.03133661132305861,0.0,1.0,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,shuffled_emotion,amusement,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling amused; feeling entertained; feeling playful,neutral_centroid,neutral; ordinary; plain; average,objects,vocabulary,objects,1,0.5852038860321045,0.03386593237519264,False,False,False,0.48960802853107455,0.22947101183235646,0.0,0.9991812705993652,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,shuffled_emotion,amusement,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling amused; feeling entertained; feeling playful,neutral_centroid,neutral; ordinary; plain; average,embodying,vocabulary,embodying,2,0.4954237639904022,0.24561500549316406,False,False,False,0.48960802853107455,0.22947101183235646,0.0,0.9991812705993652,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,shuffled_emotion,amusement,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling amused; feeling entertained; feeling playful,neutral_centroid,neutral; ordinary; plain; average,entertaining,vocabulary,entertaining,3,0.4954037070274353,0.17917338013648987,False,False,False,0.48960802853107455,0.22947101183235646,0.0,0.9991812705993652,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,shuffled_emotion,amusement,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling amused; feeling entertained; feeling playful,neutral_centroid,neutral; ordinary; plain; average,entertained,vocabulary,entertained,4,0.48381128907203674,0.17779579758644104,False,False,False,0.48960802853107455,0.22947101183235646,0.0,0.9991812705993652,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,shuffled_emotion,amusement,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling amused; feeling entertained; feeling playful,neutral_centroid,neutral; ordinary; plain; average,amusing,vocabulary,amusing,5,0.4779199957847595,0.12975190579891205,False,False,False,0.48960802853107455,0.22947101183235646,0.0,0.9991812705993652,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,shuffled_emotion,amusement,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling amused; feeling entertained; feeling playful,neutral_centroid,neutral; ordinary; plain; average,amused,vocabulary,amused,6,0.4768192172050476,0.21856501698493958,False,False,False,0.48960802853107455,0.22947101183235646,0.0,0.9991812705993652,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,shuffled_emotion,amusement,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling amused; feeling entertained; feeling playful,neutral_centroid,neutral; ordinary; plain; average,fascinated,vocabulary,fascinated,7,0.47325125336647034,0.22938349843025208,False,False,False,0.48960802853107455,0.22947101183235646,0.0,0.9991812705993652,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,shuffled_emotion,amusement,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling amused; feeling entertained; feeling playful,neutral_centroid,neutral; ordinary; plain; average,obsessing,vocabulary,obsessing,8,0.47131776809692383,0.29195770621299744,False,False,False,0.48960802853107455,0.22947101183235646,0.0,0.9991812705993652,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,shuffled_emotion,amusement,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling amused; feeling entertained; feeling playful,neutral_centroid,neutral; ordinary; plain; average,feeling,vocabulary,feeling,9,0.47122225165367126,0.6200754642486572,False,False,False,0.48960802853107455,0.22947101183235646,0.0,0.9991812705993652,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,fear,shuffled_emotion,amusement,centroid_phrases,feeling afraid; feeling anxious; feeling terrified,feeling amused; feeling entertained; feeling playful,neutral_centroid,neutral; ordinary; plain; average,arousing,vocabulary,arousing,10,0.4657071530818939,0.16852641105651855,False,False,False,0.48960802853107455,0.22947101183235646,0.0,0.9991812705993652,0.9999999403953552
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,object,object,amusement,emotion,amusement,centroid_phrases,feeling amused; feeling entertained; feeling playful,feeling amused; feeling entertained; feeling playful,neutral_centroid,neutral; ordinary; plain; average,objects,vocabulary,objects,1,0.5852038860321045,0.05235538259148598,False,False,False,0.48960802853107455,0.3448074612766504,0.0,0.9991812705993652,0.9999999403953552
